objective_code,question_text,question_type,difficulty,answer_choices_json,correct_answer_key_json,hint,explanation,source
5.5,"A penetration test conducted with NO prior knowledge of the target's systems, network, or defenses — simulating an external attacker — is called a:",multiple_choice,easy,"[{""id"": 1, ""text"": ""Known environment test (white box)"", ""order"": 1}, {""id"": 2, ""text"": ""Partially known environment test (gray box)"", ""order"": 2}, {""id"": 3, ""text"": ""Unknown environment test (black box)"", ""order"": 3}, {""id"": 4, ""text"": ""Passive reconnaissance"", ""order"": 4}]","{""correct_ids"": [3]}","The tester starts with zero internal knowledge, just like a real attacker would.","An unknown environment (black box) test gives the pen tester no prior information about the target — no network diagrams, no credentials, no source code. This most closely simulates a real external attacker. Known environment (white box) gives full access; partially known (gray box) gives limited information like an authenticated user would have.",CompTIA Security+ SY0-701 Exam Objectives (7.0)
5.5,Which reconnaissance technique gathers publicly available information about a target without directly interacting with the target's systems?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Active reconnaissance"", ""order"": 1}, {""id"": 2, ""text"": ""Port scanning"", ""order"": 2}, {""id"": 3, ""text"": ""Passive reconnaissance"", ""order"": 3}, {""id"": 4, ""text"": ""Vulnerability scanning"", ""order"": 4}]","{""correct_ids"": [3]}","This technique uses publicly available sources — OSINT, social media, WHOIS — without touching the target.","Passive reconnaissance gathers information from publicly available sources (WHOIS, DNS records, social media, job postings, search engines) without directly probing the target's systems. It is undetectable by the target. Active reconnaissance directly probes systems (port scans, banner grabbing) and may trigger intrusion detection.",CompTIA Security+ SY0-701 Exam Objectives (7.0)
5.6,A security team sends simulated phishing emails to employees and tracks click rates. Employees who click are redirected to a training page. This is an example of which security awareness technique?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Social engineering assessment"", ""order"": 1}, {""id"": 2, ""text"": ""Phishing simulation campaign"", ""order"": 2}, {""id"": 3, ""text"": ""Tabletop exercise"", ""order"": 3}, {""id"": 4, ""text"": ""User behavior analytics"", ""order"": 4}]","{""correct_ids"": [2]}",The team is running fake phishing emails to test and train employees.,"A phishing simulation campaign sends realistic-looking fake phishing emails to measure employee susceptibility and provide immediate, teachable-moment training for those who click. It is the most effective form of security awareness training for phishing because it combines testing with just-in-time education.",CompTIA Security+ SY0-701 Exam Objectives (7.0)
5.6,An employee notices a USB drive in the company parking lot and plugs it into their workstation out of curiosity. Which security awareness concept should have prevented this action?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Password management training"", ""order"": 1}, {""id"": 2, ""text"": ""Removable media and physical security awareness"", ""order"": 2}, {""id"": 3, ""text"": ""Insider threat awareness"", ""order"": 3}, {""id"": 4, ""text"": ""Hybrid work environment training"", ""order"": 4}]","{""correct_ids"": [2]}",The risky behavior involves a physical object (USB) and curiosity about found items.,Security awareness training on removable media covers the risks of found/unknown USB drives ('USB drop attacks' / 'baiting'). Employees should be trained never to plug in unknown media. This is a well-documented attack technique — the attacker drops malware-loaded USB drives near the target organization and relies on human curiosity.,CompTIA Security+ SY0-701 Exam Objectives (7.0)
5.6,Which of the following BEST describes anomalous behavior recognition in the context of security awareness?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Using automated tools to detect unusual network traffic patterns"", ""order"": 1}, {""id"": 2, ""text"": ""Training employees to recognize and report unusual, risky, or unexpected behavior by colleagues or systems"", ""order"": 2}, {""id"": 3, ""text"": ""Configuring SIEM rules to detect user behavior anomalies"", ""order"": 3}, {""id"": 4, ""text"": ""Conducting background checks on new employees"", ""order"": 4}]","{""correct_ids"": [2]}","In the context of security AWARENESS (not tools), this is about training humans to notice things.","In security awareness training, anomalous behavior recognition means training employees to notice and report unusual behaviors — a colleague accessing systems at odd hours, printing large volumes of sensitive data, or suddenly being unable to access their own files (ransomware). This is the human layer of insider threat and incident detection.",CompTIA Security+ SY0-701 Exam Objectives (7.0)
5.5,A program that allows security testing with compensation based on discovered vulnerabilities is called a:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Open-source intelligence program"", ""order"": 1}, {""id"": 2, ""text"": ""Bug bounty program"", ""order"": 2}, {""id"": 3, ""text"": ""Red team engagement"", ""order"": 3}, {""id"": 4, ""text"": ""Penetration test"", ""order"": 4}]","{""correct_ids"": [2]}",Think crowd-sourced vulnerability discovery with financial rewards.,"Bug bounty programs invite external researchers to find vulnerabilities in exchange for monetary rewards. They differ from red team engagements, which are contracted, scoped, and adversarial.",comptia_official
5.5,Which document provides 'details about the terms of a test with a third-party penetration tester'?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Rules of engagement"", ""order"": 1}, {""id"": 2, ""text"": ""Supply chain analysis"", ""order"": 2}, {""id"": 3, ""text"": ""Right to audit clause"", ""order"": 3}, {""id"": 4, ""text"": ""Due diligence"", ""order"": 4}]","{""correct_ids"": [1]}",Think about formal authorization for pen test scope.,"Rules of engagement (RoE) define the scope, timing, and allowed methods for a penetration test. They protect both the tester and the organization.",comptia_official
5.2,Which risk management strategy involves transferring risk to another entity?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Mitigation"", ""order"": 1}, {""id"": 2, ""text"": ""Risk awareness"", ""order"": 2}, {""id"": 3, ""text"": ""Transference"", ""order"": 3}, {""id"": 4, ""text"": ""Acceptance"", ""order"": 4}]","{""correct_ids"": [3]}",Insurance is the most common example of this strategy.,"Risk transference (or transfer) shifts the financial or operational burden of a risk to a third party — most commonly through cyber insurance or contractual agreements. The risk still exists, but the organization is no longer fully liable.",lognpacific_ch8
5.2,A risk register in cybersecurity primarily serves to:,multiple_choice,easy,"[{""id"": 1, ""text"": ""List all known risks for a system or organization"", ""order"": 1}, {""id"": 2, ""text"": ""Plot risks on a risk matrix graph"", ""order"": 2}, {""id"": 3, ""text"": ""Audit the financial status of the organization"", ""order"": 3}, {""id"": 4, ""text"": ""Track project management tasks"", ""order"": 4}]","{""correct_ids"": [1]}",Risk registers are the central repository for risk tracking.,"A risk register documents all identified risks including their description, likelihood, impact, owner, mitigation status, and residual risk. It is the primary risk management artifact used by security teams and executives.",lognpacific_ch8
5.2,What does 'mitigation' mean in the context of risk management?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Accepting a risk when the cost of controls outweighs the risk"", ""order"": 1}, {""id"": 2, ""text"": ""Outsourcing risk handling to a third party"", ""order"": 2}, {""id"": 3, ""text"": ""Implementing controls to reduce vulnerabilities or the impact of threats"", ""order"": 3}, {""id"": 4, ""text"": ""Refusing to participate in a risky activity"", ""order"": 4}]","{""correct_ids"": [3]}",Mitigation = reduce — not eliminate.,"Risk mitigation involves implementing security controls (firewalls, encryption, training, patching) to reduce either the likelihood of a threat exploiting a vulnerability or the impact if it does. Unlike avoidance, mitigation accepts some residual risk.",lognpacific_ch8
5.2,Senior management is responsible for which aspect of risk management?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Identifying and mitigating individual technical risks"", ""order"": 1}, {""id"": 2, ""text"": ""Not involved in risk management decisions"", ""order"": 2}, {""id"": 3, ""text"": ""Accepting residual risk and defining the organization's risk tolerance"", ""order"": 3}, {""id"": 4, ""text"": ""Keeping antivirus systems updated"", ""order"": 4}]","{""correct_ids"": [3]}",Risk tolerance is a business decision — not a technical one.,"Senior management owns the risk management process at the organizational level. They set risk appetite (acceptable risk level), approve risk acceptance decisions, and are accountable for residual risk. They delegate technical risk identification to security professionals.",lognpacific_ch8
5.5,Intrusive vs. non-intrusive vulnerability scans are comparable to penetration testing vs. vulnerability scanning in that:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Intrusive methods and pen tests are similar \u2014 both may disrupt operations; non-intrusive and vulnerability scans are safer"", ""order"": 1}, {""id"": 2, ""text"": ""Non-intrusive methods are similar to penetration tests"", ""order"": 2}, {""id"": 3, ""text"": ""Intrusive methods directly exploit vulnerabilities; non-intrusive and pen tests do not"", ""order"": 3}, {""id"": 4, ""text"": ""All scanning methods have equal potential to disrupt operations"", ""order"": 4}]","{""correct_ids"": [1]}",Intrusive = could break things; non-intrusive = passive observation.,"Intrusive scans (like pen tests) actually attempt to exploit vulnerabilities, which may cause service disruptions. Non-intrusive scans (like vulnerability scans) passively detect vulnerabilities without exploitation, minimizing disruption risk.",lognpacific_ch8
5.1,The NIST Cybersecurity Framework (CSF) 'Framework Core' consists of which five functions?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Prepare, Select, Implement, Assess, Monitor"", ""order"": 1}, {""id"": 2, ""text"": ""Protect, Respond, Recover, Analyze, Authorize"", ""order"": 2}, {""id"": 3, ""text"": ""Detect, Categorize, Tailor, Monitor, Authorize"", ""order"": 3}, {""id"": 4, ""text"": ""Identify, Protect, Detect, Respond, Recover"", ""order"": 4}]","{""correct_ids"": [4]}",NIST CSF's five core functions — a popular exam topic.,"The NIST CSF Framework Core has five functions: Identify (asset management, risk assessment), Protect (access control, training), Detect (monitoring, detection processes), Respond (incident response), and Recover (recovery planning). These provide a strategic view of cybersecurity risk management.",lognpacific_ch8
5.1,ISO 27701 focuses primarily on:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Standard requirements for information security management systems"", ""order"": 1}, {""id"": 2, ""text"": ""A framework for managing and protecting Personally Identifiable Information (PII)"", ""order"": 2}, {""id"": 3, ""text"": ""Guidance for organizations seeking ISO 27001 certification"", ""order"": 3}, {""id"": 4, ""text"": ""A family of standards for risk management"", ""order"": 4}]","{""correct_ids"": [2]}",27701 extends 27001 for privacy — think GDPR alignment.,"ISO 27701 (Privacy Information Management System — PIMS) extends ISO 27001 to address privacy and PII protection. It maps to GDPR requirements and other privacy regulations, providing a framework for implementing a Privacy Information Management System.",lognpacific_ch8
5.5,The purple team in a cybersecurity readiness exercise:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Establishes rules of engagement and oversees testing"", ""order"": 1}, {""id"": 2, ""text"": ""Defends the organization's network resources"", ""order"": 2}, {""id"": 3, ""text"": ""Attacks systems and exploits vulnerabilities"", ""order"": 3}, {""id"": 4, ""text"": ""Can perform both attack (red) and defense (blue) activities"", ""order"": 4}]","{""correct_ids"": [4]}",Purple = red + blue combined.,Purple team members can perform both offensive (red team) and defensive (blue team) activities. Purple teaming is often used as a collaborative exercise where red and blue teams work together to improve detection and response capabilities.,lognpacific_ch8
5.5,The red team in a cybersecurity readiness exercise is responsible for:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Defending the organization's network and systems"", ""order"": 1}, {""id"": 2, ""text"": ""Establishing the rules of engagement and oversight"", ""order"": 2}, {""id"": 3, ""text"": ""Attacking systems, breaking defenses, and exploiting vulnerabilities"", ""order"": 3}, {""id"": 4, ""text"": ""Performing either attack or defense as assigned"", ""order"": 4}]","{""correct_ids"": [3]}",Red = adversary simulation.,"The red team simulates real-world attackers using TTPs (Tactics, Techniques, and Procedures) to test defenses. The blue team defends. The white team administers and observes. Purple team combines both roles.",lognpacific_ch8
5.5,'Known environment' (white box) penetration testing is characterized by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Testers have no prior knowledge of the target environment"", ""order"": 1}, {""id"": 2, ""text"": ""Testers have full access to documentation, source code, and possibly credentials before testing"", ""order"": 2}, {""id"": 3, ""text"": ""Testers have the same knowledge level as an external attacker"", ""order"": 3}, {""id"": 4, ""text"": ""Testers have partial knowledge of network documentation"", ""order"": 4}]","{""correct_ids"": [2]}",White box = full transparency; black box = no prior knowledge; grey box = partial.,"White box (known environment) testing gives testers full access to network diagrams, source code, architecture docs, and sometimes credentials. It is the most thorough form of testing and is often used for internal security assessments.",lognpacific_ch8
5.3,A supply chain includes:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Only the supply of raw materials"", ""order"": 1}, {""id"": 2, ""text"": ""The processes required to manufacture and distribute a product from raw materials to end consumer"", ""order"": 2}, {""id"": 3, ""text"": ""Only the final product delivery method"", ""order"": 3}, {""id"": 4, ""text"": ""Only direct third-party suppliers"", ""order"": 4}]","{""correct_ids"": [2]}",Supply chain = everything from raw materials to end customer delivery.,"A supply chain encompasses all processes: raw material sourcing, manufacturing, quality control, distribution, and delivery. In cybersecurity, supply chain risk includes hardware components, software dependencies, and service providers at every stage.",lognpacific_ch8
5.5,The difference between offline and online password crackers is:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Offline crackers analyze a database or hash file; online crackers guess passwords against a live system"", ""order"": 1}, {""id"": 2, ""text"": ""Offline crackers use weak hashing; online crackers use strong hashing"", ""order"": 2}, {""id"": 3, ""text"": ""Offline crackers do vulnerability assessments; online crackers analyze network traffic"", ""order"": 3}, {""id"": 4, ""text"": ""Offline crackers analyze MD5 only; online crackers handle all hash types"", ""order"": 4}]","{""correct_ids"": [1]}",Online = live target; offline = captured hash file.,"Offline password crackers (Hashcat, John the Ripper) crack password hashes from a captured database file — no live system interaction. Online crackers (Hydra, Medusa) attempt real-time guesses against live authentication services — detectable and often rate-limited.",lognpacific_ch8
5.5,Nessus is a network reconnaissance tool best known for:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Performing network packet captures"", ""order"": 1}, {""id"": 2, ""text"": ""DNS enumeration and zone transfers"", ""order"": 2}, {""id"": 3, ""text"": ""Vulnerability scanning using plugins against Windows and Unix systems"", ""order"": 3}, {""id"": 4, ""text"": ""Password cracking via brute force"", ""order"": 4}]","{""correct_ids"": [3]}",Nessus is the industry standard vulnerability scanner.,"Nessus (Tenable) is a widely-used vulnerability scanner that uses plugins to detect vulnerabilities, misconfigurations, and compliance issues on Windows, Linux, and network devices. It produces prioritized reports for remediation.",lognpacific_ch8
5.5,"During the reconnaissance phase, penetration testers use:",multiple_choice,medium,"[{""id"": 1, ""text"": ""Only active reconnaissance techniques"", ""order"": 1}, {""id"": 2, ""text"": ""Only passive reconnaissance techniques"", ""order"": 2}, {""id"": 3, ""text"": ""Both active and passive reconnaissance techniques"", ""order"": 3}, {""id"": 4, ""text"": ""Neither active nor passive \u2014 reconnaissance is out of scope"", ""order"": 4}]","{""correct_ids"": [3]}",Passive = no direct target interaction (OSINT); active = direct target scanning.,"Pen testers use both: passive reconnaissance (OSINT — public records, LinkedIn, Shodan, DNS lookups) that doesn't alert the target, and active reconnaissance (port scanning, OS fingerprinting) that may leave traces. Passive goes first to avoid early detection.",lognpacific_ch8
5.1,The Monitor Security Controls step of the NIST Risk Management Framework (RMF) involves:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Identifying the adverse impact to operations if a control fails"", ""order"": 1}, {""id"": 2, ""text"": ""Selecting and tailoring security controls for the system"", ""order"": 2}, {""id"": 3, ""text"": ""Continuously assessing changes in the system and environment"", ""order"": 3}, {""id"": 4, ""text"": ""Formally authorizing the system to operate"", ""order"": 4}]","{""correct_ids"": [3]}",RMF is a continuous cycle — monitoring ensures controls remain effective.,"The Monitor step (Step 6 of NIST RMF) involves ongoing assessment of security controls, system changes, and environmental conditions. It includes automated monitoring, periodic assessments, and updating the Plan of Action and Milestones (POA&M).",lognpacific_ch8
5.1,Framework profiles in the NIST Cybersecurity Framework are used to:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Define the specific roles and responsibilities of security personnel"", ""order"": 1}, {""id"": 2, ""text"": ""Provide a list of prioritized outcomes based on organizational needs and risk assessment"", ""order"": 2}, {""id"": 3, ""text"": ""Implement specific technical security controls"", ""order"": 3}, {""id"": 4, ""text"": ""Categorize information systems by sensitivity"", ""order"": 4}]","{""correct_ids"": [2]}",Current profile = where you are; target profile = where you want to be.,"NIST CSF profiles describe an organization's current cybersecurity posture (current profile) and desired posture (target profile) based on risk tolerance, business requirements, and available resources. The gap between them drives prioritized improvement actions.",lognpacific_ch8
5.2,An accidental human threat in risk management refers to:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Sophisticated APT attacks sponsored by nation-states"", ""order"": 1}, {""id"": 2, ""text"": ""Users accidentally deleting or corrupting data"", ""order"": 2}, {""id"": 3, ""text"": ""Long-term power failures causing environmental threats"", ""order"": 3}, {""id"": 4, ""text"": ""Deliberate malware releases by malicious insiders"", ""order"": 4}]","{""correct_ids"": [2]}",Accidental = unintentional — not malicious.,"Accidental human threats are unintentional actions: accidentally deleting files, misconfiguring systems, clicking phishing links (inadvertently), or making errors during maintenance. They are distinct from deliberate/malicious insider threats.",lognpacific_ch8
5.2,The final phase of a formal risk assessment is:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Testing implemented controls for effectiveness"", ""order"": 1}, {""id"": 2, ""text"": ""Documenting vulnerabilities and recommended controls in a report for management review"", ""order"": 2}, {""id"": 3, ""text"": ""Executing the recommended controls"", ""order"": 3}, {""id"": 4, ""text"": ""Quantifying the potential damage from each identified risk"", ""order"": 4}]","{""correct_ids"": [2]}",Risk assessments conclude with a deliverable — the report.,"A risk assessment concludes with a written report documenting identified vulnerabilities, associated risks, recommended controls, and priority rankings. Management reviews the report and decides which risks to mitigate, accept, transfer, or avoid.",lognpacific_ch8
5.5,A 'port scan' used by network scanners serves to:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Perform ARP resolution for a subnet"", ""order"": 1}, {""id"": 2, ""text"": ""Conduct a SYN stealth scan only"", ""order"": 2}, {""id"": 3, ""text"": ""Check for open ports on a target system to identify running services"", ""order"": 3}, {""id"": 4, ""text"": ""Perform OS fingerprinting"", ""order"": 4}]","{""correct_ids"": [3]}",Open port = a service listening on that port.,"Port scanning (using tools like Nmap) checks which TCP/UDP ports are open on a target system. Open ports reveal running services (e.g., port 22 = SSH, 443 = HTTPS) — enabling attackers and pen testers to map the attack surface.",lognpacific_ch8
5.5,A high-level vulnerability assessment typically includes all of the following EXCEPT:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Identifying assets and their value"", ""order"": 1}, {""id"": 2, ""text"": ""Prioritizing assets based on criticality"", ""order"": 2}, {""id"": 3, ""text"": ""Interviewing all end-user personnel"", ""order"": 3}, {""id"": 4, ""text"": ""Recommending controls to mitigate high-priority vulnerabilities"", ""order"": 4}]","{""correct_ids"": [3]}","Interviewing is an audit technique, not a standard VA step.","A vulnerability assessment typically: (1) identifies assets and capabilities, (2) prioritizes by business value, (3) scans/tests for vulnerabilities, (4) analyzes results, (5) recommends remediation. Interviewing personnel is an audit/compliance activity, not a standard vulnerability assessment step.",lognpacific_ch8
5.1,The Monitor step in the NIST Risk Management Framework primarily involves:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Initial system categorization by impact level"", ""order"": 1}, {""id"": 2, ""text"": ""Applying security controls for the first time"", ""order"": 2}, {""id"": 3, ""text"": ""Continuously assessing control effectiveness and responding to changes"", ""order"": 3}, {""id"": 4, ""text"": ""Obtaining final authorization to operate"", ""order"": 4}]","{""correct_ids"": [3]}",RMF is iterative — monitoring ensures the authorization remains valid.,"The Monitor step ensures that security controls remain effective as the system and threat landscape evolve. It includes automated monitoring, periodic assessments, reporting status to authorizing officials, and updating documentation when changes occur.",lognpacific_ch8
5.2,The purpose of the 'Authorize' step in the NIST RMF is to:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Select and tailor security controls for the information system"", ""order"": 1}, {""id"": 2, ""text"": ""Formally authorize the system to operate based on accepted risk"", ""order"": 2}, {""id"": 3, ""text"": ""Implement the selected security controls"", ""order"": 3}, {""id"": 4, ""text"": ""Continuously monitor the system for vulnerabilities"", ""order"": 4}]","{""correct_ids"": [2]}",Authorization = an executive accepts the risk and allows the system to operate.,"In NIST RMF, the Authorize step is where an Authorizing Official (AO) reviews the security documentation and formally accepts the residual risk, issuing an Authorization to Operate (ATO) or Denial of ATO. This is a senior executive accountability decision.",lognpacific_ch8
